"Content,Label"
"സത്യംപറയുന്നവന്റെ വാ അടപ്പിക്കാനാ കഞ്ചാവ്,negative"
"പടം നന്നായതിൽ തനിക്ക് വിഷമം ഉണ്ടോ,negative"
"ഇത് ന്ത്‌ മൈര്,negative"
"ഇതിന്  അടിച്ചു സ്വന്തമായി പടം ചെയ്ത പട്ടി തീട്ടം ആണ് ശ്രീകുമാര്‍,negative"
"കണ്ടിട്ടില്ല  പിന്നല്ലേ,negative"
"ഒലക്ക,negative"
"പറയാതിരിക്കാൻ വയ്യ പൊളിഞ്ഞ പടം  പോയി കാശ് കളയരുത്,negative"
"എന്റെ പൊന്ന് അണ്ണാ റിവ്യൂ ഇങ്ങനെ അങ്ങ് കോപ്പി അടിക്കാതെ,negative"
"ഏതോ ഒരു പൊലയാടി മോൻ ഈ പാവത്തിനെ ഇട്ടു കളിപ്പിക്കുക ആണ്,negative"
"ഇതിപ്പോ എന്താ ഇവൻ പറയുമ്പോൾ ഇവനെ സപ്പോർട്ട്  അവർ പറയുമ്പോൾ അവർക്ക് സപ്പോർട്ട്   കഷ്ടം ആണല്ലേ ജനങ്ങളുടെ കാര്യം,negative"
"̄ സായിപ്പിന് അമ്മയെ കൂട്ടികൊടുത്തിരുന്ന സംഘി കുഞ്ഞല്ലേടാ പട്ടീ നീ,negative"
"പേര് പോലെ തന്നെ നാറി ആണല്ലോ നീ,negative"
"മറ്റു പല പ്രമുഖർക്കും കിട്ടേണ്ട പടങ്ങൾ നഷ്ടമായതിന്റെ അസൂയ ആയിരിക്കാം ഇതിനു പിന്നിലെ ചേതോ വികാരം,negative"
"പോടാ നാറി,negative"
"ഇത് ഞാൻ കണ്ടു നോക്കി അയാളുടെ വിടെയോസിന് കമെന്റ് ഇടാൻ മാത്രം ഞാൻ സംസ്കാര ശൂന്യയല്ലതോണ്ടു ഇതിൽ കമെന്റ് ഇടുവാണ് ഷെയ്ൻ നിഗം ഒരു സമയം  സിനിമയിൽ അഭിനയിക്കുന്നുണ്ട് ഡയറക്ടർ മുതൽ ലൈറ്റ് ബോയ് വരെ ഒരു സിനിമയുടെ മാത്രം തലവേദന എടുത്താൽ മതി പിന്നെ ഇതിൽ ഷെയ്ൻ പറഞ്ഞപോലെ  ലൂക്കിലും  രീതിയിലും ഉള്ള റോളാണ് മൊത്തത്തിൽ ചെയ്യുന്നത് അതായത് ശരാശരി ഒരു നടൻ  സിനിമക്ക് വേണ്ടി എടുക്കുന്ന  ന്റെ ഇരട്ടി പിന്നെ അയാൾ ജോലി ചെയ്യുന്നതിനെ കുറ്റം പറഞ്ഞിട്ടില്ല സെറ്റിലുണ്ള്ളവർ അവനെ  ചെയ്യാനും മനഃപൂർവം  ഇഴച്ചു അവന്റെ  ലെവൽ കുറക്കാനുമാണ് നോക്കിയത് കാര്യം പൈസ വാങ്ങി ജോലി ചെയ്യുന്നതൊക്കെ ശരിതന്നെ പക്ഷെ എന്നുവെച്ച് ആത്മാഭിമാനം ആർക്കും തീറെഴുതി കൊടുത്തിട്ടല്ലല്ലോ അഭിനയിക്കുന്നത്,negative"
"വർഗീയ വിഷമേ,negative"
"നിൻ്റെ തള്ളയുടെ വകയായതുകൊണ്ടാണോ ഇത്രയും കഴപ്പ് പോടാ എരപ്പാളീ,negative"
"പ്രിത്യുരാജിനെ ഒതുക്കാൻ നോക്കിയ മാതിരി ഒതുക്കാൻ നോക്കുകയാണ്  യും അതാണ് സത്യം,negative"
"ഫാൻസ് ഷോ നടത്താൻ പറ്റാതെ ടിക്കറ്റ് റീഫണ്ട് ചെയ്ത പടത്തിനാ ഇനി ആളുകേറാൻ പോണേ,negative"
"ചുരുക്കത്തിൽ പറഞ്ഞാൽ പടം തല്ലിപ്പൊളി ആണ് അല്ലേ,negative"
"നിങ്ങളിടെ സൗണ്ട് മനസ്സിലാകുന്നില്ല,negative"
"ഞാൻ തുണിപൊക്കി കാണിക്കാം,negative"
"ഇന്ന്   കണ്ടു കല്യാണ വീട്ടിൽ ചെക്കൻ മരിച്ച അവസ്ഥ പോലെ ആയിരുന്നു  ടീയെറ്റർ പടം  പ്രതീക്ഷിച്ചതിന്റെ എവിടെയും എത്തിയില്ല,negative"
"പണം  പവർ ഉള്ളവരുടെ കൂടെയാണ് ലോകം  ആടിനെ പട്ടിയാക്കി   പിന്നെ പേപ്പട്ടിയാക്കി തല്ലികൊല്ലുന്ന ചെറ്റകൾ   ല് ഞാൻ കണ്ടതിൽ വെച്ചേറ്റവും  ഇന്റർവ്യൂ,negative"
"ഷൈൻ എന്താ പുണ്യാളനാണോഈ പറ്റിച്ചുണ്ടാക്കുന്ന കാശല്ലേ ഇവൻ ഒരു ഉളുപ്പുമില്ലാതെ വാങ്ങുന്നത്,negative"
"നിരാശപ്പെടുത്തി കളഞ്ഞു  ഗിബ്സനിന്റെ    പോലെ    ന്റെ   പോലുള്ള ലോകോത്തരമുള പടങ്ങളോട്  കിടപിടിക്കുന്ന ഒരു  മൂവിക്ക് സാധ്യത ഉള്ള തീം ആയിരുന്നു മാമാങ്കത്തിന്അത് പക്ഷ ആ സാധ്യത കളഞ്ഞ് സീരിയൽ നിലവാരത്തിൽ എടുത്തു വെച്ചിരിക്കുന്നു,negative"
"തനിയ്ക്ക് സിനിമ എന്ത് എന്ന് തന്നെ അറിയില്ല പിന്നെല്ലെ ബജറ്റ്,negative"
"നടിയെ ആക്രമിച്ച മഹാ നടനെ വെള്ള പൂശാൻ ഉള്ള മനഃപൂർമായ പ്രശ്‌നങ്ങൾ ഉണ്ടാക്കൽ ആണോ എന്നുള്ള  ഉണ്ട് ലഹരി ഉപയോഗം സംബന്ധിച്ചു എക്സിക്യൂട്ടീവ് അംഗം ബാബുരാജ് പറഞ്ഞേ ബൈലോ പുതുക്കി എന്നാണ് ഇപ്പോൾ ഇടവേള ബാബു മെയിൻ ആൾ തന്നെ പറയുന്നു പാസ്സായില്ല എന്നു തീർച്ചയായും കൊണ്ടു വരും എന്ന്തിലകൻ നു തൊഴിൽ നിഷേധം എത്ര നാൾ ഉണ്ടായിരുന്നു എല്ലാം കണ്ടോണ്ടിരുന്നതല്ലേ സഹ പ്രവർത്തകക്കു ഒരു പ്രശ്നം ഉണ്ടായപ്പോൾ മിണ്ടാതിരുന്ന ടീം ആണ് കലയെ സ്നേഹിക്കുന്നവർ   പോലുള്ള ഓൺലൈൻ പ്ലാറ്ഫോമിൽ നല്ല കിടുക്കാച്ചി വെബ് സീരിസുകൾ കാണായിരിക്കും നല്ലതു മലയാള ഉടായിപ്പ് സിനിമകൾ കാണൽ നിർത്തി,negative"
"മെയിൻ റോൾ ചെയ്ത അച്ഛ്യുതന്റെ പേരുപോലും അറിയാത്ത താൻ ഏത് ഗുഹയിലായിരുന്നെടോ റിവ്യു ചെയ്യാൻ വന്നിരിക്കുന്നു,negative"
"നിന്നെപ്പോലുള്ള അൽപജ്ഞാനികൾ ജീവിച്ചിരിക്കാൻ പാടില്ല പോടീ ബ്രിട്ടീഷുകാരി,negative"
"വിലക്കുകയല്ല ഒതുക്കുകയാണ്,negative"
"വിലക്കിയത് അല്ല ഒതുക്കിയതാണ്,negative"
"മര്യാദക്ക് നിന്നാൽ നിനയ്ക്ക് കൊള്ളാം അല്ലെങ്കിൽ മലയാള സിനിമയിൽ ഇനി നിന്റെ പേര് ഉണ്ടാവില്ല,negative"
"കാമറയെ കുറിച്ച് മാത്രമല്ല ഫോണിനെ കുറിച്ചും ഒന്നും അറിയില്ലാ എന്ന് റിവ്യൂ കണ്ടപ്പോൾ മനസ്സിലായി  ചാർജറിനെ കുറിച്ച് പറഞ്ഞതൊക്കെ കേട്ടപ്പോൾ ചിരി വന്നു  ആ ചാർജറിന്റെ ടൈപ്പ് ഏതാണെന്നു പോലും പറയാൻ അറിയാത്തവനാ റിവ്യൂ ഇട്ടത്  മുകളിൽ ഒരാൾ പറഞ്ഞപോലെ ഒരു പുതിയ ഫോൺ എടുത്തു അത് ജനങ്ങളെ കാണിച്ചു മൊത്തത്തിൽ പറഞ്ഞാൽ റിവ്യൂ കണ്ടിട്ട് ചിരി വരുന്നു പ്രൊസസർ  ചാർജർ  സ്പീഡ് ചാർജർ  മൊത്തത്തിൽ ചിരിച്ച് കുഴങ്ങി  അയ്യോ  ഒരു ഫോണിന്റെ  ആയ കാര്യം പോലും പറയാൻ കഴിയാത്ത ആള റിവ്യൂ ഇടാൻ വന്നിരിക്കുന്നത്  പ്രൊ സർ നല്ല സ്പീഡ് ചുരുക്കി പറഞ്ഞ നിന്റെ ഫോണും  ബുള്ളറ്റും   മറ്റും ജനങ്ങളെ കാണിച്ചു എന്തായാലും ഇങ്ങനത്തെ ഒരു കോമഡി വീഡിയോ തന്നതിന്   പ്രൊസസർ   സ്പീഡ്  ചാർജർ,negative"
"ആകെ  കോടിയോ  ഒന്ന് പോടാ ക്ണാപ്പ,negative"
"ചൂടാകും  ബാറ്ററി പെട്ടെന്ന് തീരും,negative"
"ജോബിയും ആന്റോ ജോസഫും ഇതിനു പിന്നിൽ കളിച്ചിട്ടുണ്ട് ആർക്കു വേണ്ടി ഈ രണ്ടു പേരും മമ്മൂട്ടിയുടെ സ്വന്തക്കാരാണ്,negative"
"ഈ തന്തക്കു പിറക്കാത്തവൻമാരെ ആദ്യം അടിയാടാ ജനാർദ്ദനൻ ചേട്ടൻ മാസ്സ്,negative"
"ഉയിർ    മയിർ,negative"
"സ്ഥിരം കണ്ടു മടുത്ത   കാര്യമായ വ്യത്യാസങ്ങൾ ഒന്നും ഇല്ലാത്ത  കഥ,negative"
"സ്ഥിരം കണ്ടു മടുത്ത   കാര്യമായ വ്യത്യാസങ്ങൾ ഒന്നും ഇല്ലാത്ത  കഥ,negative"
"തീർച്ചയായിട്ടും പക്ഷേ അവൻറെ ആറ്റിട്യൂട് മാറ്റേണ്ടതുണ്ട് അല്ലെങ്കിൽ എന്ത് ധൈര്യത്തിലാ നിർമ്മാതാക്കൾ അവനെ വച്ചു സിനിമ എടുക്കുന്നേ,negative"
"അച്ഛന്റെ പേര് കളയാൻ ചില മക്കള് ഉണ്ടാകും,negative"
"ചെയ്യുന്ന ജോലിയോട് കുറച്ച് ആത്മാർത്ഥത വേണം ഒരു ജോലി ചെയ്യുമ്പോൾ അത് തീർത്തിട്ട് വേണം അടുത്ത കഥ കേൾക്കാൻ അവർക്ക് താങ്ങാൻ വേണ്ടി കഥ കേൾക്കാൻ പോയാൽ  അവർക്ക് ദേഷ്യം പിടിക്കല്ലേ,negative"
"പൊളിഞ്ഞു,negative"
"ഒരുമാതിരി തമാശ എനിക്കിഷ്ടല്ല,negative"
"കുറെ പണം ഉണ്ടായാൽ നല്ല സിനിമ ഉണ്ടാവില്ല അഭിനയിക്കാൻ അറിയാവുന്നവരും കൂടി വേണം,negative"
"ഏത് എങ്കിലും പണി എടുത്ത് ജീവിക്കടാറിവ്യു കൊണ്ട് വന്നിരിക്കുന്,negative"
"വേണോങ്കിൽ ഒരുതവണ തിയറ്ററിൽ പോയി കണ്ടിരിക്കാമെന്ന് ആർക്ക് വേണോങ്കിൽ,negative"
"ഇത്‌ പോലെ ഒരു മൂഞ്ചിയ പടം വേറെ ഇല്ല,negative"
"ഇത്‌ പോലെ ഒരു മൂഞ്ചിയ പടം വേറെ ഇല്ല,negative"
"അമ്മയ്ക്കും ഫെഫ്കയ്‌കും അവരുടെ പരിപാടി തീർന്നു ന്നു തോന്നി തുടങ്ങി അപ്പോ യുവാക്കളെ മൊത്തം അടച്ചശേപിചൽ കി ലവന്മർക് പടം കിട്ടും ന്ന വിചാരം,negative"
"ലാലേട്ടാ ഇതുപോലത്തെ പടം ചെയൂ കൂതറ പടം,negative"
"വിവരം  ഉള്ള  ആരും  ഇനി  ഇവനെ  വച്ചു  സിനിമ  ചെയ്യും  എന്നു  തോന്നുന്നില്ല  അമ്മയുടെ  ഗർഭപാത്രത്തിൽ  നിന്ന്  പുറത്ത്  വന്നതുമുതൽ  അപ്പി  ഇട്ടത്  അടക്കം  ഉള്ള  കാര്യം  വിളിച്ചു  പറയും  പൊട്ടൻ,negative"
"കണ്ട കിക്ക് ഇപ്പോഴും മാറിയില്ല ഇനി ഇതു ഒന്ന് പോടാ ഉവ്വേ,negative"
"കണ്ണികണ്ടവന്റെ എച്ചില് വാരി തിന്നുന്നോടാ,negative"
"ഇങ്ങനൊരു ഇന്റർവ്യൂ എടുത്തത് വളരെ നന്നായി ഇൗ പാവപ്പെട്ടവൻ എല്ലാം     പറയുന്നു  പ്രശ്നം ഇൗ സിനിമകളുടെ നിർമാതാക്കളും സംവിധായകരും തമ്മിൽ ആയിരുന്നു എല്ലാ സിനിമക്കും ഷൈൻ ഒപ്പിട്ടുണ്ട് ഒരാൾ പറഞ്ഞത് ചെയ്താലും ചെയ്തില്ലെങ്കിലും ഏതെങ്കിലും ഒരിടത്ത് അത്  പ്രശ്നമാകും ഇതിന് ഇടയിൽ പെട്ട് പോയ ഇൗ പാവത്തിന്റെ തലയിൽ എല്ലാം കെട്ടി വെച്ച് ബാക്കിയുള്ളവർ  ഇപ്പൊ മഹാത്മാക്കൾ ആയി,negative"
"ഈ മൈരന്റെ റിവ്യൂ ഒക്കെ ആരു കാണാൻ,negative"
"ഷൈനിന്റെ സംസാരം ശ്രദ്ധിച്ചാൽ തന്നെ മനസ്സിലാകും പച്ചയായി ഉള്ളത് പോലെ പറയുന്ന നിഷ്കളങ്കനാണ് സിനിമാക്കാരുടെ ഇടയിലെ ഈഗോ  തരികിടകളൊന്നും വശമില്ല ഈ പ്രശ്നങ്ങൾ തുടങ്ങിയ സമയം മുതൽ ആ ജോബി ജോർജ് എന്ന ചെറ്റ സ്വഭാവം കാണിക്കുന്ന പ്രൊഡ്യൂസറുടെ തലയിൽ നിന്നാണ് എല്ലാ പ്രശ്നത്തിന്റെയും തുടക്കം എന്ന് അന്നേ മനസ്സിലായിരുന്നു കഞ്ചാവ് എന്ന് പറഞ്ഞു ഷൈനിനെ ഒതുക്കിയാൽ പിന്നെ അവൻ പറയുന്നത് ആരും വിലവെക്കില്ല എന്ന ഊമ്പിയ ഐഡിയ അയാളും അയാളുടെ ഏറാൻ മൂളികളും വിചാരിച്ചിട്ടുണ്ടാവും എന്നാൽ നിങ്ങൾക് തെറ്റിയടോ പുല്ലന്മാരെ മലയാളികൾ തെറ്റും ശരിയും മനസ്സിലാക്കുന്നവർ തന്നെയാണ്  എത്ര ക്ലിയർ മൈൻഡിലാണ്  ഷൈൻ  സംസാരിക്കുന്നത് നിന്റെ സംസാരത്തിൽ നിന്നും നീ പറയുന്നത് തന്നെയാണ് യഥാർത്ഥ വസ്തുത എന്ന് മനസ്സിലാകുന്നു പല സിനിമക്കാർക്കില്ലാത്ത ഒന്ന് നിനക്ക് ഉണ്ട് നട്ടെല്ല് സപ്പോർട്ട് ഷൈൻ നിഗം,negative"
"ദുരന്തം,negative"
"എന്തര് ബോർ ആണ് ഭായ്,negative"
"നശിപ്പിച്ചു,negative"
"കുരു പൊടി,negative"
"എല്ലാ പ്രേശ കർക്കും അറിയുന്ന രീതിയിൽ പറയണമെങ്കിൽ താങ്കൾക്ക് വല്ലതും അറിയണ്ടേ   ഏത് കമ്പനിയുടേതാണ് എന്ന് പോലും അറിയില്ല  ചാർജറിനെ കുറിച്ച് പറയാൻ അറിയില്ല  അങ്ങിനെ പല പല തെറ്റുകൾ  എന്നിട്ടാണോ സാദാരണ കാർക്ക് മനസ്സിലാവുന്ന രീതി എന്നു പറയുന്നത്,negative"
"താഴെ കാണുന്ന  എല്ലാം കണ്ട് പുച്ഛം ആണ് തോന്നുന്നത് ഇന്നലെ വരെ ഇവനെ കല്ലെറിയുന്നവർ ആയിരുന്നല്ലോ കൂടുതൽ  ചെയ്യാൻ ആരേം കണ്ടില്ല കാര്യം അറിയാതെ ചെലക്കാൻ വരുന്നവരോട് ആണ്,negative"
"ലാലേട്ടന്റെ അഭിനയത്തിൽ എന്തോ പ്രശ്നം തോന്നുന്നു ഭാവങ്ങൾ ഒന്നും വരാത്തപോലെ തോന്നിയവർ,negative"
"കഞ്ചാവ് ചില നേരത്ത് ഇങ്ങെനെ ആണെന്നു പറഞ്ഞു കേള്കുന്നുണ്ട് പക്ഷെ നീ സ്റ്റാർട്ടിങ് ആണ്  ദുൽക്കർ പക്കാ അല്ലെ അവരും നിന്നെ പോലെ തന്നെ വന്നവരാണ് പക്ഷെ നിനെക്ക് എന്തോ എവിടെയോ മിസ്റ്റേക്ക്,negative"
"നീയൊക്കെ ഒരു കിണറുകുത്താൻ പോകുന്നവൻ ചെയ്യുന്ന അധ്വാനം എന്താണെന്നു അറിയാമോ ലക്ഷങ്ങൾ വാങ്ങിയിട്ട് മണിക്കൂർ പണിതാലും നിന്നെപ്പോലുള്ളവർക്ക് എന്താണ് നഷ്ടം ആദ്യം നീയൊക്കെ പോയി കുറച്ച് പക്വതയ്ക്ക് പഠിക്ക്  നീയൊന്നും ഇല്ലെങ്കിലും മലയാള സിനിമയ്ക്ക് ഒരു പുല്ലും ഇല്ല  ഇവിടെ നിന്നേലും നല്ല കുട്ടികൾ ഉണ്ട്  നിന്നെക്കണ്ടിട്ടൊന്നും അല്ല ഇവിടെ സിനിമ ബിസിനസ് നിലകൊള്ളുന്നത് ആദ്യം നീയൊക്കെ ഒരാഴ്ച കൂലിപ്പണിക്ക് പോ  എന്നിട്ട് ഇരുന്ന് വാചകമടിക്ക്   അപ്പോഴറിയാം അധ്വാനത്തിന്റെ വില    നിനക്കൊക്കെ ഇരിക്കുന്നതിലും മുൻപ് കാലുനീട്ടുന്നപോലെ നിനക്കൊക്കെ കൈ നിറയെ കാശ് വന്നപ്പോൾ ഉണ്ടായ അഹങ്കാരം ആണ് ഇതൊക്കെ  നീയൊക്കെ എന്ത് ഉലത്തി എന്നാണ് പറയുന്നത് അധ്വാനിക്കാൻ മനസ്സിലാത്തവനെ   മമ്മൂട്ടിയും മോഹൻലാലും ഒക്കെ എത്രയോ നാൾ മണിക്കൂറും ജോലീ ചെയ്തിട്ടാണ് ഈ നിലയിൽ എത്തിയത് എന്ന് നിനക്കറിയോ വിവരമില്ലാത്തവനെ   പോയി ചാകടാ   നീ അനുഭവിക്കുകേം വേണ്ട  അഭിനയിക്കേം വേണ്ട   ഇവിടെ നല്ല അഭിനയിക്കാൻ അറിയുന്ന വേറെ ആണ്പിള്ളേര് ഉണ്ടെടാ മോനെ,negative"
"താൻ ഇതുവരെ നിർത്തിയില്ലെ  പരിപാടി,negative"
"മൊത്തത്തിൽ ശോകം ആണല്ലോ അങ്ങനെ അതും,negative"
"കാള പെറ്റൂന്നു കേൾക്കുമ്പോഴേക്കും കയർ എടുക്കുന്ന സ്വഭാവം മാറ്റിയാ നന്നാവും,negative"
"അല്ലെങ്കിൽ നീ എന്തു ചെയ്യും   മൈരാ,negative"
"ജോബിജോർജ്  അവൻ പണികൊടുത്തതാ പാവപെട്ട ചെറുക്കനെ  കഞ്ചാവും ആക്കി,negative"
"സിനിമയുടെ ബഡ്ജറ്റ് നിശ്ചയിക്കാൻ നീയാരാടാ  ആണോ ബഡ്ജറ്റ് കൂട്ടുന്നത് അതിൽ അഭിനയിച്ച ആളുകൾ എത്രയുണ്ടെന്നൊന്നും നീ കണ്ടില്ലേ തിർത്തി പോടാ,negative"
"ആറ് മാസം കൊണ്ട് പണി കൂലി തന്നെ ഇത്ര വരുംപിന്നെ ആദ്യം നീ അതിൽ അഭിനയിക്കുന്നവരുടെ പേര് പഠിച്ചിട്ട് വാ എന്നിട്ട് മതി അഭിപ്രായം പറയൽ,negative"
"ഷെയ്‌നെ ഒരൊറ്റ നായിന്റ മോനെയും വെറുതെ വിടരുത് പൂട്ടണം എല്ലാത്തിനേം,negative"
"പറമ്പിൽ വച്ച്  ചിക്കൻ റെസിപ്പി പരസ്യപ്പെടുത്തിയത്തിന് തനിക്കെതിരെ കേസ് കൊടുത്തിട്ടുണ്ട്,negative"
"തീട്ട പടം  ഈ വയസ്സന്മാരുടെ അഭിനയം നിർത്തിയിട്ട് ചെറുപ്പക്കാരെ കൊണ്ട് നല്ല ഫിലിം എടുക്കാം,negative"
"ഏഴിച്ചു പോടെ,negative"
"ഇത്രയും ഒക്കെ അവർ നിന്നോട് ചെയ്തിട്ട് നിനക്ക് അവന്മാര് നല്ല പിള്ള ചമയുന്ന അവന്മാരെ അണ് പുരതകേണ്ടെ,negative"
"കൊള്ളമോനെ കളി    ന്റെ  അക്കൗണ്ട്  തുടങ്ങി ആൾക്കാർക്കു തെറ്റി ധരിപ്പിക്കാൻ ഉള്ള ശ്രമം ഉണ്ടോ സത്യം പറഞ്ഞ പൈസക്ക് കൊള്ളില്ല,negative"
"പടം മൂഞ്ചി പൊട്ടി മമ്മ്യൂണിക് ഇനി വീട്ടിൽ ഇരിക്ക,negative"
"നിന്റെ അപ്പൻ വിലയില്ല ഹരിഹരൻ ആണോ നിന്റെ അപ്പൻ,negative"
"ഇംഗ്ലീഷ് വായിക്കാൻ അറിയാത്തത് എന്റെ കുഴപ്പമാണോ സേട്ടാനീയല്ല ദൈവം തമ്പുരാൻ വിചാരിച്ചാലും രണ്ടാഴ്ച തികക്കില്ല തീയേറ്ററിൽ പടം,negative"
"നീ കാശിനുവേണ്ടി തർക്കിച്ച ഓഡിയോ നമ്മളൊക്കെ കേട്ടതാ ഒന്ന് പോടാ,negative"
"നിന്നെ ആരും ഒരു ചുക്കും ചെയ്യില്ല എന്ന് ബോണി പറയാൻ പറഞ്ഞു,negative"
"ഇവന്റെ റിവ്യൂ ലോക തോൽവിയാണ്,negative"
"ഇതൊക്കെ വളരെ പഴയതല്ലേ നായേ  പുതിയതു വല്ലതുമുണ്ടെങ്കിൽ എറക്കടാ പഞ്ചവരാതി മമ്മീടെ ൽനിന്നും ഈ പ്രപഞ്ചത്തെ നാറ്റിക്കാൻ പിറന്നവനേ മറുപടി വൈകരുതെടാ കൊടിച്ചിപ്പട്ടീ,negative"
"നീയൊക്കെയാണ് മലയാള സിനിമയുടെ ശാപം സത്യത്തിൽ മാമാങ്കവും   ഓടിയനുമെല്ലാം മികച്ച ക്ലാസ് സിനിമകളാണ് നിയൊക്കെ ഇത്തരം നല്ല ചിത്രങ്ങൾ  ചെയ്ത് നശിപ്പിക്കും എന്നിട്ട് മധുരരാജാ പോലെയുള്ള ഊള  പടങ്ങൾ ഹിറ്റാകും  നാണമില്ലേ,negative"
"സഹിക്കാൻ പറ്റുന്നില്ല ല്ലേ താങ്കൾ പക്കാ സങ്കിക്കുട്ടി അല്ലങ്കിൽ ഒരു ലാൽ ഫാൻ അല്ലെങ്കിൽ പക്കാ  അതുകൊണ്ടാണ് ഇത്തരത്തിൽ ചിന്തികാൻ തോന്നുന്നത് കാര്യങ്ങൾ എത്ര പറഞ്ഞാലും മനസിലാക്കാൻ പറ്റാത്ത മൂന്നു ടീം കേരളത്തിൽ ഉള്ളൂ അതാണ് മേലെ സൂചിപ്പിച്ച മൂന്നു പേര് എല്ലാം ഒരേ കുട്ടയിൽ  അവർ എല്ലാവരെയും ആ  കാണൂ മത വർഗീയതയിൽ,negative"
"കമ്പനി ഫോൺ വേടിച്ചു അതിൽ ചാർജർ ഇല്ല ബാറ്ററി ഇല്ല ഞാൻ എന്ത് ചെയും,negative"
"പറഞ്ഞ ദിവസം നടക്കില്ല, പ്രേക്ഷകരോട് മാപ്പ് പറഞ്ഞ് നിര്‍മാതാവ് ധനുഷിന്റെ സിനിമ ഇനിയും വൈകും,negative"
"പുലിമുരുകനും മധുരരാജയും ബാഹുബലിയും ഉണ്ടാക്കാന്‍ നല്ലപാടാണ് വിമര്‍ശനവുമായി ഹരീഷ് പേരടി  -,negative"
"ആ അപകടത്തെത്തുടര്‍ന്ന് ഓര്‍മ്മ പോലും നഷ്ടമായിരുന്നു വെളിപ്പെടുത്തലുകളുമായി നടി   ദിഷപട്ടാണി,negative"
"സോഷ്യല്‍ മീഡിയയിലൂടെ അടി കൂടി താരദമ്പതികള്‍ ജെനിലിയയെയും റിതേഷിനെയും കളിയാക്കി ആരാധകര്‍  -,negative"
"മഹാവൃത്തികേടായിപ്പോയി മഞ്ജു വാര്യരോട് ഇത് വേണ്ടായിരുന്നു പ്രതികരണവുമായി ഭാഗ്യലക്ഷ്മി …,negative"
"സിഗരറ്റ് പുകച്ച് പ്രിയങ്ക ചോപ്ര ഇപ്പോള്‍ ആസ്തമയില്ലേയെന്ന് സോഷ്യല്‍ മീഡിയ  വിമര്‍ശനപ്പൊങ്കാലയാണ്…,negative"
"നിങ്ങൾ  എന്തിന്  ഞങ്ങളെ  വില്ലന്മാരാക്കുന്നു ഷാരൂഖിനെ വിമർശിച്ച്   പാക് നടി    ബോളിവുഡ്,negative"
"യുവാവിനോട് മാപ്പ്  പറഞ്ഞ് നടി  സണ്ണി ലിയോൺ കാരണം ആശ്ലീല സംഭാഷണം    ബോളിവുഡ് സണ്ണിലിയോണ്‍,negative"
"‍   പോണ്‍ താരം ജെസീക്ക ജെയിംസ്  മരിച്ച നിലയില്‍  ആദ്യം കണ്ടത് സുഹൃത്ത്, ദുരൂഹത   സിനിമ മരണം,negative"
"വ്യത്യസ്ത ജാതിയിലുളളവര്‍ കെട്ടിപ്പിടിച്ച് കിടക്കുന്നു ബിഗ് ബോസിനെതിരെ ബിജെപി എംഎല്‍എ രംഗത്ത്…,negative"
"ധനുഷും ഗൗതം മേനോനുമല്ല എന്നെ നോക്കിയ പായും തോട്ട വൈകിയതിന് കാരണം താനാണെന്ന് നിര്‍മ്മാതാവ് …,negative"
"പിങ്കില്‍ തിളങ്ങി കാവ്യ മാധവനും  മഹാലക്ഷ്മിയും താരപുത്രിയുടെ പിറന്നാളില്‍  അണിഞ്ഞൊരുങ്ങിയത് ഇങ്ങനെ…,positive"
"മോഹന്‍ലാലിനൊപ്പം അഭിനയിക്കാന്‍ ഏറെയിഷ്ടം കാരണത്തെക്കുറിച്ച് തുറന്നുപറഞ്ഞ് അനൂപ് മേനോന്‍ …,positive"
"ആക്ഷന്‍ അവതാറില്‍ ടൊവിനോ തോമസ് കല്‍ക്കിയുടെ കിടിലന്‍ സോംഗ് ടീസര്‍ പുറത്ത്‌  -…,positive"
"ഒടിയന്റെ മഹാവിജയം കാവടി എടുത്ത് മുരുകന് നന്ദി പറഞ്ഞ് ശ്രീകുമാര്‍ മേനോന്‍  --,positive"
"ഒടിയന്റെ മഹാവിജയം കാവടി എടുത്ത് മുരുകന് നന്ദി പറഞ്ഞ് ശ്രീകുമാര്‍ മേനോന്‍  --,positive"
"മനസ്സ് അറിഞ്ഞു സ്‌നേഹിക്കുന്ന ഒരച്ഛന്‍, താരപുത്രന് സര്‍പ്രൈസ് സമ്മാനം നല്‍കി ആദിത്യന്‍ ജയന്‍,positive"
"ആക്ച്യൂലി അവന്‍ പാവമാണ് പെട്ടെന്ന് റിയാക്ട് ചെയ്യും ജൂഡ് ആന്റണിയുടെ പോസ്റ്റുകളെക്കുറിച്ച് വിനീത്…,positive"
"എങ്ക ആട്ടം വെറിത്തനമാ ഇറുക്കും തരംഗമായി ദളപതിയുടെ ബിഗില്‍ ട്രെയിലര്‍  മില്യണിലധികം കാഴ്ചക്കാര്‍…,positive"
"ജൂഹി രുസ്താഗിയുടെ ഏറ്റവും പ്രിയപ്പെട്ട സ്ഥലം ഉപ്പും മുളകിലെയും ലെച്ചുവിന്റെ വീഡിയോ വൈറല്‍ …,positive"
"ഓണം റിലീസില്‍ ചരിത്രം ആവര്‍ത്തിക്കുന്നു മോഹന്‍ലാലിനൊപ്പം നിവിനും പൃഥ്വിരാജുമടക്കമുള്ള യൂത്തന്മാര്‍…,positive"
